Mun doalan dán sártni dárogillii - dál han buohkat dihtet ahte mun máhtán sámegiela , ja mu sárdni lea sámegiela máidnun maid hálidan ahte dážat ge galget 	áddet 	. ¶
¼ alaš 	áddet 	Dásseárvodoaibmaplána sámediggevuogádaga olggobeal guovddáš oasála „ „ aid plánaiguin ovttas . ¶
Dán mearrádusa galgá maid 	áddet 	Dásseárvodoaibmaplánain ovttas , ja Sámedikki dásseárvo- ja nissonpolitihkalaš mihttomeriid integrerenbargguin . ¶
Plána galggašii viidáseabbut 	áddet 	ovttas Sámedikki oktilaš plána- ja bušeahttabargguin , gos Sámedikki vuollásaš fágaráÜiid jahkásaš doaibmaplánain lea earenoam áš guovddáš sadji . ¶
¼ alaš 	áddet 	Dásseárvodoaibmaplána sámediggevuogádaga olggobeal guovddáš oasála „ „ aid plánaiguin ovttas . ¶
ahte sii eai riekta liiko dasa go 	áddet 	fievrredit sierra rehketdoalu guovttegielatvuođa¶ERR
Sámi perspektiivvas ferte dávdda ja dearvvašvuođa 	áddet 	ja dikšut ollislaš jurddašeami vuođul masa gullet gorut , heagga ja sosiálalaš oktavuohta ( Hylland Eriksen & Arntsen Sørheim , 2003 ; Olsen & Eide , 1999 ; Hanssen , 1998 ) . ¶
Beroškeahttá das sáhttá ođđa demokráhtalaš sámi almmolašvuohta mearkkašit dan ahte ferte standardiseret dihto osiid das movt čájehit , buktit oidnosii ja 	áddet 	sámevuođa . ¶
Sámi ásahusovddideami dárbbu ferte danne áibbas čielgasit 	áddet 	dainna lágiin ahte dat lea Sámi lunddolaš demokráhtalaš ovddideapmi . ¶
Sámi álbmogii buktet dat hástalusaid go guoská máhtolašvuhtii beassat 	áddet 	ja stivret iežas eallindili ja servodatovddideami . ¶
Kapasitehta huksema sáhttá 	áddet 	oktasaš doaban dasa go galgá láhčit ja hukset ceavzinnávccalaš ja gievrras máhtolašvuođa birrasiid ja kulturásahusaid . ¶
Lea váttis 	áddet 	NRK Sámi Radio dakkár mediafitnodahkan mii ii leat sorjavaš¶
Suodjalanguovlluid ásahemiid sáhttá 	áddet 	nu ahte guovllut mat leat dan olggobealde luvvejuvvojit eará ulbmiliidda ja lihkahallamiidda . ¶
Dat rahpet ovttaskas olbmui vejolašvuođa 	áddet 	iežaset ja sin saji oktasašvuođas . ¶
8% dadjet duššefal 	áddet 	sámegiela . ¶
Sámegiela hálddašanguovllus dadjet 64% 	áddet 	sámegiela . ¶
8% dadjet duššefal 	áddet 	sámegiela . ¶
” Vuos jearašin makkár giela don máhtát dahje muhtun muddui 	áddet 	. ¶
	Áddet 	sániin oaivvildit ahte sáhtát čuovvut dábálaš ságastallama . ¶
Mun namahan muhtun gielaid , ja bivddán du vástidit maid gielaid 	áddet 	. ¶
Sii geat vástidedje 	áddet 	jogo suomagiela dahje kvenagiela , dahje sihke suoma- ja kvenagiela , ledje 13% . ¶
Julevusámi guovlluin dadjet 12% 	áddet 	sámegiela . ¶
Leat gorálaččat hárvvet geat dadjet 	áddet 	eanet gielaid : 8% davvisámi guovlluin , 16% julevusámi guovlluin ja 14% máttasámi guovlluin . ¶
8 % dain geat jearahallojuvvojedje , vástidedje dušše 	áddet 	sámegiela ( gč. 2.5.1 Sámegielmáhttu iešguđet dásii n ) . ¶
Danin jearaimet man bures guhtege oaivvildii máhttit sámegiela njealji dásis : 	áddet 	, hállat , lohkat , ja čállit . ¶
Dattege ferte áiccaldahttit erohusa julevu- ja davvisámegielas dan dáfus ahte 	áddet 	ja hállat eai leat statisttalaččat signifikánta . ¶
Mii leat dás konstrueren variábela mii čájeha osiid dain geat áddejit sámegiela muhto eai hála , loga dahje čále , ja osiid dain geat dadjet sihke 	áddet 	, hállat , lohkat ja čállit . ¶
Eará doaimmat , main váldoulbmil lea oahppat 	áddet 	ja hállat sámegiela . ¶
Dán sáhttá geavahit vuođđun gávnnahit eambbo sámegiela geavaheami birra Norggas ja eará riikkain Sámis , ja maiddái 	áddet 	eambbo unnitlogu- ja eamitálbmogagielaid obalaččat . ¶
Divahis boaldámuš lea deaŧalaš oassi vuođđoealáhusaid rámmaeavttuin Norggas , ja danne lea váttis 	áddet 	ahte ii gávdno vástesaš ortnet boazodolliide , dadjá Keskitalo . ¶
Go galgat plánet boahtteáiggi , de fertet mii sihke 	áddet 	dálááiggi ja rievdadusaid mat čuhcet midjiide . ¶
Dán ovdáneami ferte máhcahit , ja dan mun jáhkán ráđđehusa 	áddet 	, lohká Tretnes . ¶
Mu oaidnu dán gažaldahkii lea go gearddi njuolggadusat dál galget guorahallojuvvot , geavahit dán vejolašvuođa ja guldalit olbmuid , guldalit báikkálaš hálddašeddjiid ja 	áddet 	sámiid ja Finnmárkku álbmoga oktavuođa meahccái ja dan geavaheapmái , ja ráhkadit dakkár láhkadahkosa masa olbmot guorrasit ja man ulbmila olbmot áddejit . ¶
Sámediggi lea ožžon rávvagiid das ahte dárbbašuvvošedje oktasaš regionála duodjebájit , ja mun sáhtán bures 	áddet 	ahte máŋgasat daid sávvet . ¶
Danne dat lea deaŧalaš lohkamuššan Sámedikki politihkkáriidda vai mii buorebut 	áddet 	mo Kárášjoga nuorat jurddašit ja guđe čovdosiid sii árvalit , loahpaha Vars . ¶
Máhtolašvuohta eará álgoálbmogiid ja kultuvrraid birra sáhttá váikkuhit ahte eanet 	áddet 	ja gudnejahttit earáid , muhto maiddái iežamet kultuvrra áddejumi buorideapmái . ¶
Dat mii lea váttis 	áddet 	lea dat ahte movt dat ain gánnáhahtekeahtes bieggafápmoprošeavttat galget sáhttit leat mielde ruhtadeamen ođđa fápmolinjáid mii lea eaktun , erenoamážit Nuorta-Finnmárkkus . ¶
Gielalaččat anáraččat gullet sámegiela nuorttabeale giellahámiide , vaikko sidjiide lea measta álkit 	áddet 	viesttarbeale giellahámiide gullevaš davvisámegiela go nuortagielaide gullevaš nuortalašgiela . ¶
Gielalaččat anáraččat gullet sámegiela nuorttabeale giellahámiide , vaikko sidjiide lea measta álkit 	áddet 	viesttarbeale giellahámiide gullevaš davvisámegiela go nuortagielaide gullevaš nuortalašgiela . ¶
Ránnjáguovlluid sámegielat sulastahttet muhtumin nu ollu nuppiideaset ahte dáid gielaid hállit bastet 	áddet 	nuppiideaset . ¶
Ránnjáguovlluid sámegielat sulastahttet muhtumin nu ollu nuppiideaset ahte dáid gielaid hállit bastet 	áddet 	nuppiideaset . ¶
Go oassálasten čuoigama sámemeašttirgilvvuide 12-jahkásažžan , de dat veahkehii mu 	áddet 	juo dalle , ahte sámit ásset njealji sierra riikkas . ¶
Muhto jos gulat 20-jahkásažžan ahte leat sápmelaš , itge leat dan goasge ovdal gullan itge diehtán , dutnje lea ollu váddásut oahppat duođaid 	áddet 	, maid mearkkaša leat sápmelaš . ¶
Giela geavaheapmi veahkeha min 	áddet 	min máŋggabealat kultuvrra buorebut , ja go gielageavaheaddjit leat eanet , maiddái kultuvra seailu viidásabbot buolvvas nubbái . ¶
” Antonio lea lihkostuvvan 	áddet 	sámekultuvrra váibmosa dievaslaččat , boađidettiinan čájáhussálii mu mielas orui áibbaš dego livččen boahtán ruoktot ” , muitalii njuorran Kåven go jođii čájáhusa čađa . ¶
” Antonio lea lihkostuvvan 	áddet 	sámekultuvrra váibmosa dievaslaččat , boađidettiinan čájáhussálii mu mielas orui áibbaš dego livččen boahtán ruoktot ” , muitalii njuorran Kåven go jođii čájáhusa čađa . ¶
Mii eat hála ruovttus sámegiela , muhto 	áddet 	muhtun veardde . ¶
Lea miellagiddevaš ja dehálaš 	áddet 	, ahte mii sáhttit rievdadit boahttevuođa iežamet bargguin , ja mii sáhttit ráhkadit buoret boahttevuođa čuovvovaš sohkabulvii . ¶
Erohussan duodjegávppiid ja Sajosa bargobájiid gaskkas lea dat , ahte Sajosis mátkkálaš beassá ieš oassálastit duddjomii ja oahppá 	áddet 	dan árvvu . ¶
Erohussan duodjegávppiid ja Sajosa bargobájiid gaskkas lea dat , ahte Sajosis mátkkálaš beassá ieš oassálastit duddjomii ja oahppá 	áddet 	dan árvvu . ¶
	Aššu – ¶
Buohkat berreše 	áddet 	ahte lea veadjetmeahttun viidáseappot doalvut Boares teastamentta oaffariid ja dovdomearkkaid ( nugo omd , biktasiid ) otná áigái , dál go dat áššit juo leat boahtán maid alle einnostedje ja maidda čujuhedje . ¶
Mun gal jáhkán eanas olbmuid 	áddet 	ahte álkis ja hui čalbmáičuohcci čovdosat eai dáidde leat dohkálaččat , lea baicca vuđolaš politihkalaš bargu mii addá bohtosiid . ¶
Muhto go galgá 	áddet 	manne dáppe bohcida sámiid vuostálastin , de ferte historjii geahččat . ¶
Jierbme oaivi galggašii dan 	áddet 	ahte go ii leat bargu , de it sáhte joavdelas olbmo bágget bargui . ¶
Cealkámuš lea nu jorbbas ahte das lea veadjemeahttun 	áddet 	lea go Sámediggi mielas vai vuostá Bátneduoddara vuovdečuollamiidda ! ¶
- In livčče dušše girjji mielde goasesge oahppan 	áddet 	manne atnuniibi galgá leat juste dákkár , iige duokkár - čujuha son ja čájeha guokte niibbi main lea stuora erohus , vaikko goappešagat leat buvkkut . ¶
Ádden bures - Stáda áššeovddideaddji Lars Fuse lohká iežas hui bures 	áddet 	makkár dovddut Ánne Ristiinnás ja su bártnis leat . ¶
Hætta lohká ge iežas bures 	áddet 	dán váttisvuođa mainna orohat lea guhkit áigge juo bártidan , muhto lea unnán maid son hálddáhusa bealis lea sáhttán dahkat . ¶
Čilgen sutnje ahte ovdalgo sáhttá geange árvvoštallat , de lea dehálaš diehtit duogáža vai leat buoret vejolašvuođat 	áddet 	nuppi . ¶
Heaika vástida muhtin jearahallái : gánske don sáhtát ipmirdit veahá , muhto it don boađe goasge 	áddet 	buot , dasgo don it ása itge eale dáppe . ¶
Stuora olmmošjorggis lea manname dohko maid mii 	áddet 	ahte lea konseartabáiki . ¶
Go mii geahččalit 	áddet 	mo olbmot buktet ovdan iežaset duššástuvvama sámeservodagas , mii fertet viggat oaidnit daid váttisvuođaid , mat čatnasit oktagasaid viggamušaide ollašuhttit sámeidentitehta nuppástuvvi máilmmis . ¶
Davvisámegielagiidda lea álki lohkat ja 	áddet 	girjji sisdoalu . ¶
Dan ferte maid NRK-Sáme Radio buoremus verdde Min Áigi 	áddet 	iige njiellat jorbban gáldo-kritihkka haga gáid maid buktet ovdan nuppe bealde šilju . ¶
– Mii jurddašit , hupmat , miellagovahallat , 	áddet 	ja oahppat . ¶
Buot dát veahkehii mu 	áddet 	, gosa gullen ja gii ledjen . ¶
Mii buohkat diehtit dál gal eará álgoálbmogiid dilis ja kultuvrras sakka buorebut go ovdal ja eahke dupme , muhto 	áddet 	sin dábiid ja buot beliid mat gullet sin kultuvrii . ¶
	Avvir – ¶
Kommišuvnna miellahttu Ole Henrik Magga lohká 	áddet 	dan balu mii Isaksenis lea . ¶
– Dien ii sáhte 	áddet 	eará láhkái ahte Fylkkamánni oaivvilda mii eat dattege guođot eambbo go dábálaččat , vaikko oččošeimmetge lassi doarjaga , lohká Robert Severin Pedersen . ¶
Sátnejođiheaddji lohká dattege iežas 	áddet 	dan go Norga lea oassin NATO:s , de ferte veahkehit soađis , muhto eahpádus sus liikká lea . ¶
– Munno geahččit 	áddet 	munnuide návccaid . ¶ERR
– Sii fertejit 	áddet 	ahte jus áigot álgoálbmotguovllus bargagoahtit , de leat muhtin ehtalaš bealit maid sii fertejit vuhtiiváldit . ¶
NBR ipmirda njuovhagaid NBR jođiheaddji Nils Henrik Sara logai iežas 	áddet 	njuovahagaid beali maid áššis . ¶
Nils Henrik mielas orui departementii váttis dáinna áššiin olahit ja oažžut sin 	áddet 	man hohpposdilli dát lea . ¶
Son muitala iežas 	áddet 	heađásnuvvan badjeolbmuid , mat dál gillájit gumppe vahágiid geažil . ¶
Duhtavaš Marianne Storjord , gii lea Sámedikki seniorráđđeaddi ja mánáidgárde- ja skuvlakonferánssa lágideaddji , lohká maid 	áddet 	daid hástalusatid maid Anne Jannok Eira buktá ovdan go Marianne Storjord lea maid bargan sihke skuvllas ja mánáidgárddis . ¶
Geahččalan riŋget stádačállái Sámediggepresideantta Egil Olli lohká 	áddet 	dili hui bures . ¶
Son ii loga iežas 	áddet 	manne lea váttis jođihit bohccobierggu . ¶
Thomassen oaivvilda festivála leat erenoamážin juste fal dan dihte go ii vuvdojuvvo alkohola , muhto lohká goitge iežas 	áddet 	ahte festivála dál vuovdigoahtá alkohola . ¶
Son lohká iežas 	áddet 	ahte badjeolbmot eai veaje dillái nu olu . ¶
Muhto lea hirbmat olu maid galgá oahppat ja 	áddet 	go musihkkamáilmmis lea álki roahkkasit ja njoaskut mannat áddemeahttunvuođas , lohká Somby ja lohká leat dehálažžan ahte artisttat dihtet mo musihkkamáilbmi doaibmá . ¶
Váillaha ovddasvástádusa Bergsrønning lohká iežas 	áddet 	ahte maiddái jortamovrras ferte luopmu muhtumiin , ja ahte son maid sáhttá buohccát . ¶
Son lohká iežas 	áddet 	ahte áhpeheamit eai dovdda seamma oadjebasvuođa dál , dan sadjái go maid livčče dovdat jus jortamovrra livččii barggus . ¶
– Mii fágaolbmot fertet oažžut máná 	áddet 	maid sii leat oaidnán ruovttus , ja duođaštit máná dovdduid . ¶
Lea váttis mánnái 	áddet 	go skuvllas boahtá ruoktot , ahte ii oidno mihkkege duođaštus mii lea dáhpáhuvvan . ¶
Mis galgá otne čoahkkin eahkedis ja dalle oažžut čielgasa geat servet , dadjá Harangen , gii ii loga 	áddet 	manin suopmelaččat bidjet gažaldaga sin čehppodahkii ja sin sihkarvuhtii . ¶
Mii váldit dieđusge cuiggodeami vuostá ja 	áddet 	daid ollu gažaldagaid mat olbmuin leat . ¶
Lilja S. Hansen lohká leat dehálažžan oažžut nuoraid 	áddet 	ahte jus sin namma čállo politiija báhpáriidda , de sáhttá dat bissehit sin áigumuša beassat mahkáš oahpaheaddjiskuvlii , doavtterohppui ja olu eará servodatoahpposurggiide gos eai duotto veahkaválddálašvuođa . ¶
Munnje lea hui imaš oaidnit mo guoktálastojuvvo duomus , ja lea maid nu hui váttis 	áddet 	duomu , lohká Nilsen . ¶
– Leat moadde dehálaš ceahki heahtedilis maid galgá čuovvut ; ferte vuos 	áddet 	mii lea geavvan , dan maŋŋá bargagoahtit dainna vuđolaččat . ¶
Álget 	áddet 	Son ballá ahte dan áššis ii leat várresátnejođiheaddji bargame buot Kárášjoga álbmoga ovddas , muhto dušše vissis olbmuid beroštumiid gohkkemin . ¶
– Gieldda politihkkáriin lea stuorra ovddasvástádus bearráigeahččat ahte sámegiella ii dulbmojuvvo šat , ja dan dihte sii fertejit váldit vuhtii ja maid 	áddet 	manne lea dárbu geavahit ruđa nu mo mii dahkat , lohká Vedhugnes . ¶
Dalle lea álkit 	áddet 	máid speallit smihttet spealus ja álkit maiddái dubmet , lohká Matti Evensen . ¶
Lea álki 	áddet 	duogáža filmmažii sidjiide geat dovdet ášši , muhto Skiipaguras ii leat nie dán áigge . ¶
Dáppe atnet nuorat árvvus festivála ja dat lea hui geasuheaddji sin gaskkas , joatká Stangnes ja lohká nieiddat leat ovdagovat earáide ja berrešedje 	áddet 	maid sii dahket . ¶
Buhtadusa gáibidit Pettersena mielas lea váttis 	áddet 	manne Orohat 13 caggá geaidnohuksema , mii gilážii lea hui dehálaš boahtteáiggi birgejupmái . ¶
Son ii loga iežas 	áddet 	mo dát lea vejolaš ahte Sieiddá skuvllas , 4 miilla badjelis , lea dát seamma oahpahus skuvlaáiggis , muhto Juovlavuonas ii . ¶
Ii ádde NSR čuoččuhusaid Willy Ørnebakk ii loga 	áddet 	mot NSR lea sáhttán bušeahttadigaštallamiin čuoččuhit ahte Bargiidbellodat vuoruha Sámediggái eambbo go álbmogii . ¶
Dán álgogohččuma galgá dušše 	áddet 	ahte bargu lea álggahuvvon , muitala ossodatjođiheaddji Ørjan W. Jenssen fylkkamánni kantuvrras . ¶
ulbmilin leage 	áddet 	internáhta ássanbáikkiid sámi mánáid čalmmiiguin ja govvidit sin ceavzinvugiid . ¶
Lea diehttevaš ášši ahte jus nuppi čađa váidá , de sáhttá dulka 	áddet 	boastut , ja dasto ii šatta váiddus riekta . ¶
Son lohká iežas 	áddet 	ahte gielddain ii leat nu buorre ruhtadilli , muhto su mielas berrejit dás oaidnit ásahusaid árvvu ja stáhtusa sihke gildii alccesii , muhto maid viidásit geahčastagas . ¶
– Ákkat manin sii dan leat dahkan leat váttis 	áddet 	. ¶
– Sámediggi lea hui váttis 	áddet 	olbmuide , lohká Per Sandberg . ¶
Jánoš Trosten ii loga iežas 	áddet 	mot dát guokte stuorra bellodaga čábbáid hállaba sámi giliid boahtte áiggi birra , go evttohit olles miljovnna sihkkut meahcásteamis . ¶
Hui máŋgii lea álkit 	áddet 	buorebut jus sámegillii hálešta , lasiha Risten Inga Utsi . ¶
– Mii leat deaivan máŋggaid fantásttalaš olbmuid , geat leat veahkehan min 	áddet 	sápmelašvuođa ja oahpahan midjiide olu . ¶
Tretnes ii loga iežas 	áddet 	mii áššis lea šat meannudit . ¶
– Dan maid mun in nagot 	áddet 	lea , makkár máhttu ja gelbbolašvuohta lea dáža organisašuvnnas min birra , ja maid čájeha dát stáda miellaguottu birra sápmelaččaid ektui ? ¶
Livččen 	áddet 	girkoverdde moaitaga , jus duođaid livččen romit gárvodan , muhto dát han lea máilmmi fiinna ullobáidi , ja divrras muitu munnje . ¶
In jáhke sin duođaid 	áddet 	man olu váttisvuođaid moskéa ja eambbo muslimat sáhttet buktit Norgii , loahpaha Røyset . ¶
Oačču dalle 	áddet 	dan láhkai ahte fylkkamánne sámegiela geavaheapmi neahttasiiddus boahtá vuoruhuvvot , duođašta stáhtačálli Raimo Valle . ¶
Ádde váhnemiid Son lohká gal iežas bures 	áddet 	ahte váhnemiidda lea váttis dien mearrádusa váldit , muhto ferte ge bearaš siskkobealde dieid beliid birra čielgadit ovdal mearriduvvo gii joatká siiddaossosa . ¶
Gáržžidit Sátnejođiheaddji lohká iežas 	áddet 	ahte vuolledeanus reagerejit lobálaš nuohttuma vuostá mii leamaš badjelis . ¶
– Murmánskka gielda ii dohkket Sámedikki , muhto mis leat čoahkkimat sámi álbmogiin vuoi oažžut buohkaid sis 	áddet 	man dehálaš Sámediggi lea , dadjá son . ¶
Sámedikki mearrádus cealká Sámedikki 	áddet 	bensindivadiid lasiheami leat oassin dain doaibmabijuin ahte dustet hástalusaid dálkkádatrievdamiid oktavuođas . ¶
Mun jáhkán maiddái alddán leat buorre tuvrra , dasgo ámmátolmmožin ii luossabivddus sáhte goassige šaddat , olmmoš ii sáhte 	áddet 	mii čázi vuolde dáhpáhuvvá , Máhtte smiehttá . ¶
Son lohká 	áddet 	jus olbmot guktii smiehtastit ovdal go ieža viggat suodjalit sámi kulturárbbi . ¶
Ii leat nu álki dan oažžut 	áddet 	ahte ii galggašii doalvvistit muhto vázzit , dadjá gis nuoramus oassálasti , Laila Elisabeth Nystad ( 13 ) gii lei bures váiban . ¶
– Lei váttis 	áddet 	makkár olahusa son duođai dagai dan moivves dilis . ¶
Biro lei maid addán sápmelaččaide ártegis giela vai earát eai galgga 	áddet 	sin . ¶
Mo 	áddet 	dan ahte nubbi geas don liikot vállje baicce jápmima ovdalgo eallima , du ja su lagamuččaid ? ¶
Danne ii leat váttis 	áddet 	go váhnemat Billávuonas áitet dál gieldda geassit vaikke dikki ovdii jus mearridit heaittihit skuvlla . ¶
Dieđus ii leat váttis 	áddet 	ahte sátnejođiheaddjái Mona Skankii lea dát dilli šaddan oaivebávččasin , go sus ii leat hállu oaffaruššat ovtta ge skuvlla . ¶
Go mađi eambbo bienat guđđojuvvojit geavatkeahttá ja ovttahat doahpagat geavahuvvojit válddahit viiddis ja váttes dáhpáhusaid , dađi váddásot guldaleaddjái // lohkái 	áddet 	loahppabohtosa . ¶
Jus mii guorahallat dili Hámmárfeasttas , de ii leat váttis 	áddet 	manne dan ássit suhttet . ¶
Jus mii guorahallat dili Hámmárfeasttas , de ii leat váttis 	áddet 	manne dan ássit suhttet . ¶
Dan mii fertet 	áddet 	. ¶
Mii fertet ovttas 	áddet 	dán ja heivehit organiseret servodaga dan mielde . ¶
Mii fertet oahpahit Hámmárfeastta buohcceviesu bargiide 	áddet 	mas lea sáhka , go sis eai leat buorit oainnut , čilge Anne Marie Utsi Tornensis gii lea dávjá leamaš Hámmárfeastta buohcceviesus lagaš olbmo mielde . ¶
